sample,right_foot,left_foot
5081,205.46,347.58
5082,205.77,347.31
5083,206.0,347.13
5084,206.13,347.76
5085,205.72,347.36
5086,206.32,347.68
5087,206.95,347.54
5088,206.86,347.49
5089,206.95,347.04
5090,207.04,347.58
5091,207.45,347.68
5092,207.58,347.04
5093,208.03,347.63
5094,208.08,347.41
5095,208.08,347.05
5096,208.45,347.18
5097,209.03,347.95
5098,209.44,347.18
5099,208.94,346.91
5100,209.17,347.22
5101,209.53,347.18
5102,209.89,347.04
5103,210.12,346.82
5104,210.07,347.04
5105,210.12,346.5
5106,210.3,346.5
5107,210.8,346.36
5108,210.57,346.09
5109,210.89,346.68
5110,210.8,346.0
5111,211.43,345.55
5112,211.52,345.91
5113,211.43,345.54
5114,211.66,345.14
5115,211.61,344.78
5116,211.84,345.23
5117,212.38,344.91
5118,212.47,344.73
5119,212.43,344.68
5120,212.83,344.14
5121,212.88,343.86
5122,213.15,343.95
5123,213.65,343.0
5124,213.78,343.05
5125,213.42,342.82
5126,213.43,342.28
5127,213.97,341.83
5128,214.42,341.96
5129,214.73,341.51
5130,214.42,341.46
5131,214.51,340.92
5132,215.14,340.69
5133,215.32,340.51
5134,215.37,340.46
5135,215.82,339.61
5136,215.91,339.11
5137,216.46,338.79
5138,216.59,338.88
5139,217.0,338.43
5140,217.13,338.06
5141,217.31,337.79
5142,217.4,337.79
5143,217.68,337.47
5144,217.82,336.75
5145,217.77,336.29
5146,218.4,336.02
5147,218.4,335.8
5148,218.63,335.7
5149,218.99,335.21
5150,219.58,334.71
5151,219.89,334.12
5152,219.94,334.3
5153,219.76,333.94
5154,220.17,333.35
5155,220.75,332.9
5156,220.71,333.48
5157,221.07,332.76
5158,221.38,332.13
5159,221.75,332.36
5160,221.7,331.72
5161,222.2,331.67
5162,222.51,330.99
5163,222.87,331.08
5164,223.05,330.63
5165,223.42,330.04
5166,223.15,329.9
5167,223.47,329.36
5168,223.91,329.27
5169,224.41,329.13
5170,224.01,328.95
5171,224.59,328.68
5172,225.27,328.23
5173,225.49,328.45
5174,225.54,327.64
5175,225.32,327.5
5176,226.0,327.14
5177,226.4,327.18
5178,226.54,326.69
5179,226.85,326.5
5180,227.44,325.96
5181,227.48,325.96
5182,227.53,325.82
5183,227.8,325.69
5184,228.3,325.19
5185,228.12,324.37
5186,228.8,324.42
5187,228.48,324.19
5188,228.71,323.92
5189,229.29,323.42
5190,229.7,323.47
5191,230.24,323.38
5192,230.2,323.1
5193,230.43,322.97
5194,230.56,322.47
5195,230.79,322.06
5196,231.47,322.02
5197,231.56,321.61
5198,231.69,321.16
5199,231.56,321.11
5200,232.01,320.98
5201,232.19,320.56
5202,232.73,320.29
5203,233.09,319.93
5204,233.41,319.66
5205,233.6,319.25
5206,233.78,319.39
5207,234.1,319.39
5208,234.59,318.71
5209,234.54,318.13
5210,234.77,318.22
5211,234.81,317.67
5212,235.18,317.22
5213,235.27,317.49
5214,235.41,316.86
5215,235.86,316.41
5216,236.27,316.23
5217,236.54,316.0
5218,237.03,315.41
5219,236.54,315.33
5220,236.81,314.51
5221,237.04,314.55
5222,237.08,314.5
5223,237.22,314.32
5224,237.68,314.32
5225,237.49,313.83
5226,238.08,313.06
5227,237.98,313.6
5228,237.9,313.1
5229,238.21,312.79
5230,238.39,312.2
5231,238.53,311.93
5232,238.94,312.16
5233,238.67,311.93
5234,239.21,311.48
5235,239.03,310.67
5236,238.84,311.21
5237,239.3,310.53
5238,239.21,310.98
5239,239.39,310.8
5240,239.31,309.94
5241,239.44,309.63
5242,239.99,309.63
5243,239.98,309.36
5244,239.89,309.26
5245,239.76,309.04
5246,239.62,308.68
5247,239.76,308.77
5248,240.3,309.04
5249,240.17,308.45
5250,239.81,308.23
5251,239.76,308.01
5252,239.62,307.87
5253,239.71,307.24
5254,239.67,307.06
5255,240.17,306.88
5256,240.08,306.79
5257,240.13,307.19
5258,240.17,306.74
5259,239.95,306.75
5260,239.81,305.98
5261,239.76,306.25
5262,239.81,306.16
5263,239.72,306.15
5264,239.63,305.52
5265,239.95,305.34
5266,239.9,305.34
5267,239.5,305.39
5268,239.19,304.76
5269,239.59,304.67
5270,239.23,304.17
5271,239.59,304.04
5272,239.5,303.86
5273,239.05,303.68
5274,239.6,303.32
5275,239.41,303.36
5276,239.32,303.18
5277,239.42,302.55
5278,239.65,303.14
5279,239.51,302.46
5280,239.14,302.46
5281,239.24,302.01
5282,239.32,301.47
5283,239.46,301.06
5284,239.23,301.38
5285,239.38,301.15
5286,239.24,300.61
5287,239.15,300.25
5288,239.51,300.34
5289,239.6,300.16
5290,239.78,299.62
5291,239.46,299.8
5292,240.14,299.03
5293,240.28,298.99
5294,240.01,298.94
5295,239.92,297.95
5296,240.01,298.18
5297,240.37,298.09
5298,240.01,297.91
5299,240.32,298.14
5300,240.32,297.14
5301,240.77,296.64
5302,240.64,297.1
5303,241.05,296.6
5304,241.32,295.97
5305,241.32,296.01
5306,241.59,295.56
5307,241.72,295.74
5308,241.91,295.34
5309,242.4,295.03
5310,242.71,294.84
5311,242.94,294.57
5312,243.26,294.53
5313,243.58,294.17
5314,243.49,293.99
5315,244.08,294.04
5316,244.17,293.72
5317,244.75,293.99
5318,244.75,293.86
5319,244.84,293.18
5320,245.21,293.54
5321,245.93,293.36
5322,246.29,293.09
5323,246.39,292.96
5324,246.66,292.91
5325,246.43,293.09
5326,247.29,292.91
5327,247.83,292.28
5328,248.24,293.0
5329,248.78,292.55
5330,248.96,292.33
5331,249.24,292.38
5332,249.37,292.38
5333,249.78,292.24
5334,250.6,292.56
5335,250.78,292.83
5336,250.82,292.61
5337,251.09,292.88
5338,252.0,292.29
5339,252.0,292.38
5340,252.54,292.29
5341,252.9,292.7
5342,253.22,292.79
5343,253.54,292.65
5344,253.67,292.2
5345,254.4,292.66
5346,254.94,292.16
5347,254.94,292.7
5348,254.9,292.61
5349,255.67,292.84
5350,256.07,292.98
5351,256.07,292.98
5352,256.67,292.93
5353,256.71,292.75
5354,256.98,292.98
5355,257.84,292.8
5356,257.75,292.98
5357,258.43,292.53
5358,258.21,293.34
5359,258.53,293.35
5360,258.8,292.94
5361,258.84,292.98
5362,259.57,292.99
5363,259.83,292.85
5364,259.75,293.03
5365,259.84,293.35
5366,259.85,292.9
5367,260.62,293.12
5368,260.8,292.99
5369,260.98,292.85
5370,261.07,292.94
5371,260.75,292.85
5372,261.52,293.31
5373,261.52,293.22
5374,261.7,293.31
5375,261.89,293.67
5376,262.39,293.18
5377,262.07,293.31
5378,262.52,293.49
5379,262.34,293.49
5380,261.98,293.35
5381,262.34,293.31
5382,262.79,292.99
5383,262.61,293.72
5384,262.66,293.54
5385,262.71,293.36
5386,263.12,293.0
5387,262.89,293.31
5388,263.34,293.36
5389,262.8,293.63
5390,262.75,293.86
5391,263.03,293.5
5392,263.26,293.9
5393,263.17,293.36
5394,262.9,293.31
5395,263.17,293.0
5396,263.8,293.41
5397,263.08,292.82
5398,263.21,293.0
5399,263.21,293.41
5400,263.17,293.45
5401,262.99,293.46
5402,263.22,293.19
5403,263.13,293.37
5404,263.4,293.23
5405,263.22,293.64
5406,263.04,293.23
5407,263.18,293.0
5408,263.36,293.55
5409,263.26,293.78
5410,263.17,293.55
5411,263.49,293.33
5412,263.22,293.33
5413,262.91,293.64
5414,263.09,293.42
5415,263.37,292.97
5416,263.18,293.19
5417,263.0,292.74
5418,263.0,293.19
5419,263.09,293.6
5420,263.09,293.47
5421,263.1,293.33
5422,263.05,293.15
5423,262.74,293.1
5424,262.78,293.01
5425,262.65,292.74
5426,262.78,292.65
5427,262.78,293.1
5428,262.42,293.24
5429,262.6,292.97
5430,262.79,293.52
5431,262.65,293.11
5432,262.57,293.06
5433,263.01,292.79
5434,262.65,292.66
5435,262.56,292.79
5436,262.56,293.2
5437,262.29,292.71
5438,262.29,292.75
5439,262.52,292.66
5440,262.39,292.71
5441,262.48,292.44
5442,262.43,292.25
5443,262.57,292.21
5444,262.48,292.39
5445,262.34,292.34
5446,262.21,292.39
5447,262.44,292.12
5448,262.66,292.44
5449,262.53,292.62
5450,262.3,292.49
5451,262.12,292.58
5452,262.57,292.4
5453,262.43,292.49
5454,262.21,292.58
5455,262.44,292.58
5456,262.67,292.18
5457,261.94,292.04
5458,262.26,292.27
5459,261.95,292.0
5460,262.21,292.09
5461,262.03,292.26
5462,262.26,292.49
5463,262.08,292.27
5464,262.13,291.91
5465,262.31,292.13
5466,261.9,292.18
5467,262.0,291.82
5468,262.09,292.22
5469,261.82,291.82
5470,262.09,292.0
5471,261.77,291.96
5472,261.81,292.36
5473,261.91,292.32
5474,261.5,292.14
5475,261.86,292.23
5476,262.13,292.23
5477,262.32,292.19
5478,261.68,292.1
5479,261.72,292.42
5480,261.68,292.37
5481,261.64,292.23
5482,262.0,292.24
5483,261.68,292.23
5484,261.87,292.1
5485,261.46,292.51
5486,260.97,292.06
5487,261.37,292.51
5488,261.78,292.37
5489,261.32,292.42
5490,261.91,292.7
5491,261.5,292.74
5492,261.46,292.52
5493,261.46,292.47
5494,261.37,292.92
5495,261.6,293.06
5496,261.38,292.48
5497,261.1,292.66
5498,261.24,293.15
5499,260.92,293.02
5500,260.97,293.11
5501,261.06,293.15
5502,260.97,293.38
5503,260.97,293.25
5504,260.93,292.93
5505,260.83,292.84
5506,260.61,293.21
5507,260.47,293.57
5508,260.2,293.16
5509,260.47,293.26
5510,260.2,293.53
5511,260.38,293.44
5512,260.11,293.31
5513,259.8,293.31
5514,260.11,293.62
5515,259.8,293.58
5516,259.62,294.31
5517,259.39,293.18
5518,259.57,293.59
5519,259.39,293.68
5520,259.08,294.04
5521,258.67,293.95
5522,258.81,293.77
5523,258.94,293.86
5524,258.53,293.81
5525,258.31,293.91
5526,257.82,293.82
5527,258.44,294.0
5528,257.68,294.45
5529,257.85,294.68
5530,257.5,294.32
5531,257.22,294.05
5532,257.54,294.33
5533,257.0,294.96
5534,256.73,294.83
5535,256.37,295.15
5536,256.5,294.79
5537,256.78,295.01
5538,256.41,295.38
5539,255.33,295.34
5540,255.73,295.51
5541,255.82,295.43
5542,255.55,295.61
5543,255.06,295.47
5544,254.92,295.88
5545,254.56,295.93
5546,254.15,295.84
5547,254.02,296.21
5548,253.66,296.52
5549,253.11,296.53
5550,252.93,296.48
5551,252.84,296.76
5552,252.75,296.49
5553,252.07,296.77
5554,252.08,297.17
5555,251.89,297.76
5556,251.45,297.63
5557,251.4,297.32
5558,250.86,297.59
5559,250.4,298.04
5560,250.22,298.18
5561,250.22,298.04
5562,249.72,298.18
5563,249.45,298.37
5564,249.09,298.78
5565,248.64,298.64
5566,248.14,299.06
5567,247.82,299.24
5568,248.05,299.06
5569,247.33,299.74
5570,246.78,299.92
5571,246.7,300.11
5572,246.42,300.34
5573,246.6,300.39
5574,245.84,300.7
5575,245.61,301.21
5576,245.11,301.35
5577,244.66,300.99
5578,244.57,301.62
5579,244.07,301.76
5580,243.84,302.22
5581,243.62,302.26
5582,243.3,302.85
5583,243.03,303.22
5584,242.4,303.22
5585,241.94,303.76
5586,241.94,304.22
5587,241.4,304.18
5588,240.9,304.82
5589,240.63,305.18
5590,240.13,305.32
5591,239.87,305.73
5592,239.23,306.05
5593,239.46,306.68
5594,238.83,306.91
5595,238.15,306.96
5596,238.1,307.87
5597,238.06,308.06
5598,237.11,308.55
5599,236.83,308.92
5600,236.47,309.55
5601,236.07,309.82
5602,235.93,310.14
5603,235.89,310.96
5604,235.03,311.41
5605,234.89,311.82
5606,234.03,311.92
5607,233.67,312.28
5608,233.67,312.87
5609,233.04,313.37
5610,232.5,314.19
5611,232.76,314.6
5612,232.18,315.19
5613,231.77,315.78
5614,231.32,316.05
5615,230.82,316.69
5616,230.64,316.56
5617,230.37,317.73
5618,229.29,318.23
5619,229.37,318.56
5620,229.01,318.55
5621,228.83,319.82
5622,228.06,320.0
5623,227.47,320.64
5624,226.89,321.36
5625,226.84,321.59
5626,226.25,322.0
5627,226.12,322.32
5628,225.35,323.32
5629,225.08,323.68
5630,224.58,324.45
5631,224.17,324.86
5632,223.59,325.45
5633,223.41,326.44
5634,222.82,326.45
5635,222.68,326.81
5636,222.37,327.22
5637,222.0,328.08
5638,221.46,328.89
5639,220.65,329.08
5640,220.24,329.75
5641,220.15,330.07
5642,219.78,330.93
5643,219.47,331.52
5644,218.43,331.43
5645,218.2,332.11
5646,217.7,332.48
5647,217.25,333.16
5648,216.84,333.88
5649,216.75,334.38
5650,216.08,334.7
5651,215.67,335.06
5652,215.48,335.92
5653,214.62,336.73
5654,214.22,337.18
5655,214.13,337.14
5656,213.49,337.78
5657,213.31,337.51
5658,212.91,338.5
5659,212.18,339.14
5660,211.91,339.31
5661,211.46,340.31
5662,211.0,340.17
5663,210.37,340.86
5664,210.28,340.95
5665,209.96,340.94
5666,209.56,341.67
5667,209.19,342.12
5668,208.7,342.4
5669,208.34,342.76
5670,208.24,343.12
5671,207.65,344.07
5672,207.34,343.89
5673,206.84,344.29
5674,206.25,344.52
5675,206.07,344.75
5676,205.93,345.02
5677,205.21,345.3
5678,205.12,345.79
5679,204.89,345.97
5680,204.21,346.6
5681,204.08,346.61
5682,203.44,346.51
5683,203.4,347.19
5684,202.9,347.33
5685,202.54,346.88
5686,202.09,347.6
5687,201.91,347.78
5688,201.54,348.55
5689,200.95,348.78
5690,200.77,348.46
5691,200.59,348.96
5692,200.45,348.91
5693,200.14,349.59
5694,199.87,349.86
5695,199.55,350.45
5696,198.78,350.45
5697,198.69,350.68
5698,198.46,351.49
5699,197.92,350.63
5700,197.78,350.86
5701,197.51,351.67
5702,197.19,351.72
5703,197.1,351.94
5704,196.7,352.26
5705,196.65,352.3
5706,195.74,352.44
5707,195.51,352.94
5708,195.97,353.21
5709,195.69,353.08
5710,195.92,353.39
5711,195.42,353.75
5712,195.29,354.02
5713,195.15,354.16
5714,195.42,354.16
5715,195.73,354.43
5716,195.01,354.7
5717,194.92,354.66
5718,194.87,355.16
5719,195.46,355.29
5720,194.96,355.56
5721,195.64,356.01
5722,195.09,355.56
5723,195.27,355.7
5724,195.27,356.42
5725,195.0,356.74
5726,194.82,356.92
5727,195.54,356.92
5728,195.04,357.28
5729,195.27,357.69
5730,195.63,357.69
5731,194.95,358.19
5732,194.86,357.87
5733,195.04,358.32
5734,194.78,358.73
5735,194.96,358.6
5736,195.18,359.27
5737,195.0,359.37
5738,194.82,359.32
5739,194.69,359.28
5740,194.96,359.86
5741,194.69,359.99
5742,194.33,360.58
5743,194.29,360.67
5744,194.29,360.49
5745,194.15,360.68
5746,193.7,361.22
5747,193.93,361.35
5748,193.75,361.49
5749,193.88,361.54
5750,193.75,361.72
5751,193.34,361.76
5752,192.89,361.76
5753,192.98,361.99
5754,193.03,362.53
5755,192.66,362.81
5756,192.57,362.9
5757,192.58,362.9
5758,192.58,363.17
5759,192.49,363.85
5760,192.04,364.3
5761,191.36,364.16
5762,191.18,363.89
5763,191.22,364.48
5764,191.14,364.53
5765,190.91,364.71
5766,190.51,365.03
5767,190.42,365.02
5768,190.19,365.25
5769,190.15,365.44
5770,189.74,365.84
5771,189.56,365.84
5772,189.56,365.84
5773,188.98,366.16
5774,189.02,366.61
5775,188.89,366.62
5776,188.61,366.62
5777,188.07,366.85
5778,187.94,366.94
5779,187.53,367.25
5780,187.35,367.25
5781,187.62,367.75
5782,186.94,367.79
5783,186.72,367.89
5784,186.4,368.07
5785,186.09,368.2
5786,186.09,368.61
5787,185.81,368.7
5788,185.59,368.93
5789,185.41,369.02
5790,185.63,369.29
5791,185.14,369.79
5792,184.92,369.43
5793,184.1,369.25
5794,183.79,369.43
5795,183.43,370.11
5796,183.65,370.39
5797,183.15,369.89
5798,183.2,370.12
5799,183.15,370.52
5800,182.61,370.48
5801,182.25,370.98
5802,181.8,371.2
5803,181.89,371.29
5804,182.11,371.75
5805,181.39,371.48
5806,181.12,371.39
5807,180.76,371.52
5808,180.89,371.88
5809,180.85,372.56
5810,180.31,372.11
5811,180.18,372.16
5812,179.86,372.43
5813,179.95,372.8
5814,179.22,372.84
5815,179.22,372.98
5816,179.13,372.94
5817,178.68,373.12
5818,178.68,373.89
5819,178.36,373.98
5820,178.45,373.8
5821,178.0,373.98
5822,177.55,373.8
5823,177.32,374.21
5824,176.96,374.66
5825,176.74,374.84
5826,176.15,374.66
5827,176.06,375.11
5828,176.01,375.71
5829,175.47,375.57
5830,175.38,376.12
5831,175.11,375.98
5832,174.57,376.62
5833,174.25,376.39
5834,174.06,377.16
5835,173.93,377.52
5836,173.7,377.98
5837,173.52,377.98
5838,173.2,378.98
5839,172.98,379.03
5840,172.25,378.93
5841,171.85,379.66
5842,171.39,379.75
5843,171.61,380.3
5844,171.16,381.06
5845,170.76,381.34
5846,170.09,381.79
5847,169.86,381.93
5848,169.4,382.66
5849,169.36,383.43
5850,168.99,383.57
5851,168.67,384.16
5852,168.13,384.47
5853,167.27,384.7
5854,167.14,385.38
5855,166.96,385.97
5856,166.82,386.79
5857,166.5,386.88
5858,165.73,387.47
5859,165.55,387.92
5860,165.18,388.69
5861,164.87,388.96
5862,164.51,389.82
5863,164.06,390.05
5864,163.7,390.73
5865,163.06,391.55
5866,162.96,391.86
5867,162.6,392.37
5868,162.33,393.0
5869,161.92,394.0
5870,161.56,394.0
5871,161.16,394.63
5872,160.39,394.82
5873,160.2,395.32
5874,159.62,396.13
5875,159.93,396.5
5876,159.02,397.18
5877,158.62,397.59
5878,158.3,397.41
5879,157.98,398.4
5880,157.8,398.9
5881,157.53,399.44
5882,157.26,399.67
5883,156.75,400.35
5884,156.34,400.89
5885,155.8,401.26
5886,155.98,401.49
5887,155.21,401.62
5888,154.58,402.21
5889,154.17,402.8
5890,154.0,402.85
5891,153.59,403.17
5892,153.31,403.21
5893,153.45,403.94
5894,153.26,404.21
5895,152.95,404.76
5896,152.54,404.76
5897,152.0,404.89
5898,151.95,405.03
5899,151.45,405.17
5900,151.41,405.62
5901,150.91,405.98
5902,150.73,405.84
5903,150.09,406.57
5904,150.09,406.39
5905,149.68,406.71
5906,149.32,406.66
5907,148.78,407.21
5908,148.91,406.84
5909,148.73,407.03
5910,148.68,407.75
5911,148.37,408.02
5912,148.23,408.12
5913,147.87,407.85
5914,147.32,408.21
5915,147.59,408.3
5916,146.83,408.8
5917,147.1,408.75
5918,146.83,408.35
5919,146.46,409.03
5920,145.83,409.07
5921,146.05,409.02
5922,145.87,409.07
5923,145.55,409.66
5924,145.33,409.97
5925,145.06,409.79
5926,145.02,410.06
5927,144.88,409.88
5928,144.56,410.33
5929,144.51,410.61
5930,144.56,410.39
5931,143.97,410.34
5932,143.97,410.43
5933,143.79,410.65
5934,144.01,411.11
5935,143.61,410.93
5936,143.43,410.52
5937,143.52,411.11
5938,143.47,411.2
5939,143.29,411.52
5940,143.15,411.56
5941,142.7,411.79
5942,142.93,411.65
5943,142.7,412.01
5944,142.7,412.46
5945,142.07,411.92
5946,142.25,412.01
5947,142.16,412.51
5948,141.84,412.1
5949,141.35,412.47
5950,141.84,412.92
5951,141.39,412.87
5952,141.17,412.65
5953,141.03,413.01
5954,141.39,412.87
5955,141.16,412.87
5956,140.94,413.42
5957,140.8,413.47
5958,140.76,413.51
5959,140.53,413.51
5960,140.76,413.6
5961,140.35,413.92
5962,140.53,413.96
5963,140.44,414.28
5964,140.21,414.14
5965,140.49,414.46
5966,139.85,414.64
5967,139.85,414.46
5968,139.76,414.91
5969,139.22,415.0
5970,139.72,414.64
5971,139.5,414.96
5972,139.67,414.96
5973,139.35,415.09
5974,138.95,414.96
5975,139.13,415.19
5976,139.13,415.37
5977,139.31,415.42
5978,138.45,415.05
5979,138.59,415.91
5980,138.59,415.64
5981,138.68,415.68
5982,138.63,415.23
5983,138.58,415.73
5984,138.5,415.73
5985,138.45,415.77
5986,138.5,415.73
5987,138.04,416.0
5988,138.09,415.91
5989,138.22,416.23
5990,138.27,416.41
5991,138.09,416.27
5992,137.95,416.09
5993,138.13,415.69
5994,138.18,416.46
5995,137.77,416.36
5996,137.81,416.46
5997,137.73,416.59
5998,137.82,417.0
5999,137.86,416.73
6000,137.91,416.91
6001,137.46,416.68
6002,137.68,417.32
6003,137.28,416.82
6004,137.23,417.09
6005,137.27,417.0
6006,137.73,416.87
6007,137.05,417.14
6008,137.68,417.27
6009,137.41,417.46
6010,137.1,417.1
6011,137.5,417.05
6012,137.05,416.91
6013,137.0,417.14
6014,136.87,417.41
6015,137.23,417.24
6016,136.96,417.51
6017,137.19,417.28
6018,137.32,417.47
6019,137.19,417.65
6020,137.01,417.6
6021,136.74,417.6
6022,137.23,417.23
6023,137.19,417.6
6024,137.19,417.74
6025,136.87,417.47
6026,136.56,417.01
6027,136.83,417.46
6028,136.96,417.74
6029,136.51,417.7
6030,136.65,417.33
6031,136.37,417.42
6032,136.1,417.69
6033,136.01,417.11
6034,136.6,417.79
6035,136.6,417.47
6036,136.1,417.47
6037,135.97,417.79
6038,135.74,417.66
6039,136.19,417.88
6040,136.01,417.61
6041,135.97,417.43
6042,136.19,417.74
6043,135.97,417.47
6044,136.28,417.38
6045,136.19,417.7
6046,136.1,417.61
6047,136.1,417.97
6048,136.1,417.75
6049,135.96,417.84
6050,136.19,417.98
6051,135.92,417.89
6052,136.1,417.71
6053,136.77,417.84
6054,136.32,417.89
6055,136.05,417.8
6056,136.59,417.89
6057,136.46,417.98
6058,136.59,418.12
6059,136.23,418.17
6060,136.64,417.8
6061,136.73,417.89
6062,136.73,417.62
6063,136.5,418.12
6064,136.37,418.12
6065,136.59,417.94
6066,136.59,418.03
6067,136.82,417.8
6068,137.04,417.89
6069,136.96,417.85
6070,136.54,418.12
6071,136.95,418.26
6072,137.04,418.03
6073,137.67,418.3
6074,137.04,417.94
6075,137.4,418.22
6076,137.09,418.45
6077,137.18,417.86
6078,137.58,417.99
6079,137.54,417.81
6080,137.27,417.76
6081,137.54,417.81
6082,137.81,417.81
6083,137.86,417.76
6084,137.95,417.72
6085,138.08,417.4
6086,137.99,417.72
6087,138.13,417.22
6088,138.22,417.08
6089,137.95,417.36
6090,138.35,417.68
6091,138.13,416.95
6092,138.17,416.5
6093,138.94,417.0
6094,138.63,417.4
6095,138.36,416.86
6096,138.63,416.95
6097,138.67,416.32
6098,138.53,416.41
6099,139.03,416.51
6100,138.85,416.23
6101,138.99,415.91
6102,138.81,415.51
6103,139.3,415.5
6104,139.45,415.14
6105,138.67,415.37
6106,139.35,415.05
6107,139.57,415.1
6108,139.53,414.69
6109,139.89,414.65
6110,140.02,414.28
6111,140.39,414.28
6112,140.44,414.24
6113,140.75,413.88
6114,140.35,414.06
6115,140.71,413.52
6116,140.84,413.38
6117,140.97,413.25
6118,141.24,412.84
6119,141.29,412.61
6120,141.34,412.97
6121,141.21,412.48
6122,141.84,412.11
6123,141.98,412.02
6124,141.89,411.89
6125,142.34,411.35
6126,142.65,411.66
6127,142.61,411.12
6128,142.92,411.48
6129,143.01,410.9
6130,143.24,410.99
6131,143.2,410.72
6132,143.43,410.17
6133,143.97,409.77
6134,143.7,409.9
6135,143.87,410.18
6136,144.01,409.68
6137,144.28,410.09
6138,144.19,409.86
6139,144.69,409.5
6140,145.19,409.0
6141,144.92,408.82
6142,144.69,408.78
6143,145.32,408.87
6144,145.73,408.42
6145,145.46,408.6
6146,145.96,408.28
6147,145.78,408.37
6148,145.73,408.15
6149,146.41,408.15
6150,146.05,407.88
6151,146.36,407.38
6152,146.18,407.97
6153,146.14,407.88
6154,146.59,407.7
6155,146.59,407.66
6156,146.95,407.89
6157,147.09,407.62
6158,147.04,407.8
6159,146.96,407.21
6160,146.91,407.48
6161,147.14,407.62
6162,146.95,407.44
6163,147.18,407.67
6164,147.18,407.35
6165,147.32,407.08
6166,147.36,407.58
6167,147.32,407.13
6168,147.59,407.22
6169,147.68,407.27
6170,148.0,407.18
6171,147.72,407.54
6172,147.32,407.36
6173,147.81,407.91
6174,147.82,408.05
6175,148.09,408.09
6176,147.87,408.1
6177,147.78,407.69
6178,147.68,408.28
6179,147.46,408.6
6180,147.59,408.19
6181,147.59,408.37
6182,147.64,408.32
6183,147.77,408.42
6184,147.82,408.96
6185,147.69,408.46
6186,148.1,408.47
6187,148.1,408.42
6188,147.69,408.97
6189,147.33,409.11
6190,147.86,409.1
6191,147.82,409.15
6192,147.64,409.42
6193,147.96,409.38
6194,147.92,409.42
6195,148.14,409.74
6196,147.87,409.29
6197,147.64,409.56
6198,147.5,409.93
6199,147.5,410.24
6200,147.42,409.92
6201,147.69,410.2
6202,147.33,410.15
6203,147.29,410.47
6204,147.51,410.47
6205,147.11,411.01
6206,147.06,410.2
6207,147.06,410.65
6208,147.01,411.06
6209,146.6,411.06
6210,146.7,411.02
6211,146.7,410.88
6212,146.92,410.75
6213,146.66,411.02
6214,146.97,411.34
6215,146.34,411.07
6216,146.33,411.02
6217,146.56,411.48
6218,146.33,411.66
6219,146.06,411.98
6220,146.15,412.11
6221,145.93,411.93
6222,145.93,412.16
6223,146.34,412.29
6224,146.2,412.61
6225,145.84,412.34
6226,145.84,412.79
6227,145.57,412.74
6228,145.57,413.29
6229,145.21,413.56
6230,145.16,412.93
6231,145.07,413.38
6232,144.67,413.56
6233,145.34,413.61
6234,145.07,413.61
6235,144.94,413.43
6236,144.66,413.75
6237,144.89,413.93
6238,144.4,414.43
6239,144.13,414.38
6240,144.21,414.2
6241,144.13,414.78
6242,144.04,414.92
6243,143.85,414.92
6244,144.07,414.79
6245,143.4,415.24
6246,143.04,415.51
6247,143.04,415.1
6248,143.09,415.92
6249,142.59,415.28
6250,142.81,415.64
6251,143.31,416.14
6252,142.9,416.01
6253,142.68,416.1
6254,142.18,416.32
6255,142.63,416.42
6256,141.91,416.6
6257,141.91,416.96
6258,142.18,417.41
6259,142.09,417.37
6260,141.59,417.09
6261,141.5,417.18
6262,141.41,417.95
6263,141.27,417.72
6264,140.91,417.77
6265,140.96,417.95
6266,140.51,417.95
6267,140.64,418.4
6268,140.42,418.54
6269,139.92,418.67
6270,139.92,418.36
6271,139.87,418.9
6272,139.6,419.17
6273,139.42,419.71
6274,139.24,419.17
6275,139.11,419.08
6276,138.84,419.67
6277,138.97,420.26
6278,138.88,420.17
6279,138.74,420.44
6280,138.29,420.39
6281,138.11,420.66
6282,137.93,420.52
6283,137.44,420.98
6284,137.3,420.93
6285,137.7,420.62
6286,137.07,421.29
6287,136.8,421.2
6288,136.98,421.52
6289,136.8,421.57
6290,136.39,422.06
6291,136.44,421.7
6292,136.12,422.11
6293,135.81,422.15
6294,135.49,422.47
6295,135.72,422.93
6296,135.57,422.88
6297,134.94,422.84
6298,134.81,423.19
6299,134.58,423.06
6300,134.26,423.1
6301,134.04,423.19
6302,133.77,423.33
6303,133.9,423.55
6304,133.9,424.01
6305,133.72,423.6
6306,133.31,423.51
6307,133.27,424.1
6308,132.72,424.05
6309,133.18,423.96
6310,132.77,424.15
6311,132.23,424.69
6312,131.96,424.6
6313,131.69,424.23
6314,131.92,424.69
6315,131.51,424.46
6316,131.41,424.91
6317,130.78,424.96
6318,131.01,425.0
6319,130.74,425.18
6320,130.6,425.31
6321,130.37,425.54
6322,130.37,425.9
6323,129.79,425.9
6324,129.78,425.59
6325,129.65,426.17
6326,129.55,425.86
6327,129.42,426.0
6328,129.2,425.68
6329,129.1,426.31
6330,128.83,426.36
6331,128.74,426.4
6332,128.29,426.49
6333,128.2,426.99
6334,128.11,426.76
6335,128.11,426.94
6336,127.56,426.67
6337,127.43,426.99
6338,127.47,427.4
6339,127.33,427.35
6340,126.79,427.3
6341,126.79,427.35
6342,126.56,427.4
6343,126.47,427.71
6344,126.07,428.12
6345,126.06,428.25
6346,126.06,427.98
6347,125.93,428.16
6348,125.56,428.62
6349,125.25,428.84
6350,125.47,429.12
6351,125.16,429.39
